proto,subproto,bulk0,bulk1,bulk2,bulk3,client_packet0,client_packet1,server_packet0,server_packet1,client_bulksize_avg,client_bulksize_dev,server_bulksize_avg,server_bulksize_dev,client_packetsize_avg,client_packetsize_dev,server_packetsize_avg,server_packetsize_dev,client_packets_per_bulk,server_packets_per_bulk,client_effeciency,server_efficiency,byte_ratio,payload_ratio,packet_ratio,client_bytes,client_payload,client_packets,client_bulks,server_bytes,server_payload,server_packets,server_bulks,is_tcp
TLS,Telegram,245,177,297,169,265,317,197,189,279.6666666666667,24.51303508113365,173.0,4.0,159.83333333333334,140.90353280012377,106.5,86.54623042050994,2.0,2.0,0.8748696558915537,0.812206572769953,2.251173708920188,2.4248554913294798,1.5,959,839,6,3,426,346,4,2,1
TLS,Telegram,229,169,281,169,249,301,189,189,247.66666666666666,23.6267268622258,169.0,0.0,143.83333333333334,124.95521419915039,104.5,84.5,2.0,2.0,0.8609501738122828,0.8086124401913876,2.0645933014354068,2.198224852071006,1.5,863,743,6,3,418,338,4,2,1
TLS,Telegram,149,193,89,169,169,109,213,189,167.66666666666666,73.05401350294787,181.0,12.0,103.83333333333333,98.47066681109773,110.5,90.89691963977657,2.0,2.0,0.8073836276083467,0.8190045248868778,1.409502262443439,1.3895027624309393,1.5,623,503,6,3,442,362,4,2,1
TLS,Azure,220,2433,158,120,240,20,1480,993,205.33333333333334,34.26692606905706,1276.5,1156.5,122.66666666666667,82.14959254649749,658.25,603.373588666259,2.0,2.0,0.8369565217391305,0.9696164071401443,0.27952905431067226,0.24128476302389346,1.5,736,616,6,3,2633,2553,4,2,1
TLS,Azure,220,3892,158,120,240,32,992,1480,189.0,31.0,2006.0,1886.0,104.4,87.67576632114486,822.4,631.8413091908443,2.5,2.5,0.7241379310344828,0.97568093385214,0.1269455252918288,0.09421734795613161,1.0,522,378,5,2,4112,4012,5,2,1
TLS,Azure,184,4139,158,51,204,20,1480,1480,647.0,673.2493346945593,2095.0,2044.0,343.5,368.65103191681607,1067.5,583.6816341122958,2.0,2.0,0.9417758369723436,0.9812646370023419,0.4826697892271663,0.4632458233890215,1.5,2061,1941,6,3,4270,4190,4,2,1
DNS,,56,143,57,139,64,65,151,147,56.5,0.5,141.0,2.0,64.5,0.5,149.0,2.0,1.0,1.0,0.875968992248062,0.9463087248322147,0.43288590604026844,0.40070921985815605,1.0,129,113,2,2,298,282,2,2,0
TLS,Cybersec,197,5398,126,51,217,20,20,1480,161.5,35.5,2724.5,2673.5,100.75,84.56173780144303,928.1666666666666,631.84661025354,2.0,3.0,0.8014888337468983,0.9784521458071467,0.07236487699766565,0.05927693154707286,0.6666666666666666,403,323,4,2,5569,5449,6,2,1
TLS,Azure,517,6158,158,0,537,32,20,1480,337.5,179.5,6158.0,0.0,194.75,206.39207227992068,1046.3333333333333,620.1294667692832,2.0,6.0,0.8664955070603337,0.9808856323669959,0.12408410321758521,0.10961351088015589,0.6666666666666666,779,675,4,2,6278,6158,6,1,1
DNS,,57,139,28,67,65,36,147,75,47.0,11.853269591129697,162.0,86.55056325639943,55.0,11.853269591129697,170.0,86.55056325639943,1.0,1.0,0.8545454545454545,0.9529411764705882,0.3235294117647059,0.29012345679012347,1.0,220,188,4,4,680,648,4,4,0
TLS,,517,3233,2688,0,537,20,20,1430,1602.5,1085.5,3233.0,0.0,661.0,555.6912811984727,666.6,641.2973101456141,2.5,5.0,0.9697428139183056,0.96999699969997,0.9915991599159916,0.9913393133312712,1.0,3305,3205,5,2,3333,3233,5,1,1
TLS,,521,150,2419,69,541,71,20,170,992.6666666666666,1027.664774568482,85.66666666666667,47.21816976075583,516.3333333333334,505.500961643222,84.25,55.210393043339224,2.0,1.3333333333333333,0.961265332472563,0.7626112759643917,9.192878338278932,11.587548638132295,1.5,3098,2978,6,3,337,257,4,3,1
TLS,Microsoft,517,5844,2482,0,537,20,1480,1480,1499.5,982.5,5844.0,0.0,619.8,519.3281814036285,1188.8,582.4,2.5,5.0,0.9677315262988061,0.9831763122476447,0.5213660834454913,0.5131759069130732,1.0,3099,2999,5,2,5944,5844,5,1,1
DNS,,56,143,56,143,64,64,151,151,70.0,17.899720668211557,157.0,17.899720668211557,78.0,17.899720668211557,165.0,17.899720668211557,1.0,1.0,0.8974358974358975,0.9515151515151515,0.4727272727272727,0.445859872611465,1.0,390,350,5,5,825,785,5,5,0
TLS,Microsoft365,236,4430,158,51,256,20,1480,1480,1104.6666666666667,1284.0294216082261,2240.5,2189.5,682.8,655.3382027625125,916.2,690.5112309007001,1.6666666666666667,2.5,0.9707088459285296,0.9781707050862257,0.7452521283562541,0.7395670609239009,1.0,3414,3314,5,3,4581,4481,5,2,1
TLS,AmazonAWS,528,146,1367,450,548,71,20,166,947.5,419.5,298.0,152.0,399.0,272.891919997643,139.2,137.65231563617084,2.5,2.5,0.949874686716792,0.8563218390804598,2.8663793103448274,3.1795302013422817,1.0,1995,1895,5,2,696,596,5,2,1
QUIC,YouTube,2171,5874,0,0,1258,86,35,1258,2171.0,0.0,5874.0,0.0,731.6666666666666,485.8506857964584,847.1428571428571,523.6439435263591,3.0,7.0,0.9890660592255125,0.9905564924114671,0.37015177065767285,0.3695948246510044,0.42857142857142855,2195,2171,3,1,5930,5874,7,1,0
TLS,,521,150,2085,78,541,71,20,170,1303.0,782.0,114.0,36.0,541.2,487.71319440835305,65.6,60.3111929910195,2.5,2.5,0.9630450849963045,0.6951219512195121,8.25,11.429824561403509,1.0,2706,2606,5,2,328,228,5,2,1
DNS,,78,94,0,0,47,47,102,0,78.0,0.0,94.0,0.0,47.0,0.0,102.0,0.0,2.0,1.0,0.8297872340425532,0.9215686274509803,0.9215686274509803,0.8297872340425532,2.0,94,78,2,1,102,94,1,1,0
TLS,Telegram,153,165,121,169,173,141,185,189,147.66666666666666,19.955506062794353,167.0,2.0,93.83333333333333,75.16962300173005,103.5,83.51197518919068,2.0,2.0,0.7868561278863233,0.8067632850241546,1.3599033816425121,1.3263473053892216,1.5,563,443,6,3,414,334,4,2,1
TLS,Telegram,125,121,89,169,145,109,141,189,181.0,105.67875850898325,145.0,24.0,110.5,117.36375079214194,92.5,74.45972065486144,2.0,2.0,0.8190045248868778,0.7837837837837838,1.7918918918918918,1.8724137931034484,1.5,663,543,6,3,370,290,4,2,1
DNS,,86,173,55,142,94,63,181,150,70.2,17.747112441183212,156.2,18.583863968507735,78.2,17.747112441183212,164.2,18.583863968507735,1.0,1.0,0.8976982097186701,0.951278928136419,0.4762484774665043,0.4494238156209987,1.0,391,351,5,5,821,781,5,5,0
TLS,,529,3244,126,274,549,20,20,1480,327.5,201.5,1759.0,1485.0,183.75,217.06033147491505,606.3333333333334,629.8850865215196,2.0,3.0,0.891156462585034,0.9670148433205058,0.20203408466190215,0.18618533257532688,0.6666666666666666,735,655,4,2,3638,3518,6,2,1
TLS,,521,156,3097,369,541,71,20,176,1809.0,1288.0,262.5,106.5,743.6,580.2298165382404,125.0,145.17024488510035,2.5,2.5,0.9731038192576654,0.84,5.9488,6.8914285714285715,1.0,3718,3618,5,2,625,525,5,2,1
QUIC,Google,1898,2182,111,0,1258,81,1258,800,1004.5,893.5,2182.0,0.0,409.8,468.7026349403212,444.4,499.3774524345287,2.5,5.0,0.9804782820888238,0.981998199819982,0.9221422142214222,0.9207149404216315,1.0,2049,2009,5,2,2222,2182,5,1,0
QUIC,Google,1328,2116,112,25,1258,86,1258,786,491.0,592.7264686739295,744.3333333333334,970.3004116709881,302.6,478.13328685629074,454.6,487.3108248335963,1.6666666666666667,1.6666666666666667,0.9735624586913417,0.9824021117465904,0.6656401231852178,0.6596506941334528,1.0,1513,1473,5,3,2273,2233,5,3,0
DNS,,57,139,38,54,65,46,147,62,49.0,9.402127418834526,105.6,42.56571390215369,57.0,9.402127418834526,113.6,42.56571390215369,1.0,1.0,0.8596491228070176,0.9295774647887324,0.5017605633802817,0.4640151515151515,1.0,285,245,5,5,568,528,5,5,0
TLS,,581,238,64,333,601,84,20,258,215.33333333333334,259.8414046212719,203.33333333333334,122.50260768199544,181.5,243.5821216756271,123.66666666666667,108.86791181161794,1.3333333333333333,2.0,0.8898071625344353,0.8221024258760108,0.9784366576819407,1.0590163934426229,0.6666666666666666,726,646,4,3,742,610,6,3,1
TLS,ntop,629,254,706,303,649,100,20,274,667.5,38.5,278.5,24.5,353.75,250.05236951486782,112.83333333333333,132.0459726341129,2.0,3.0,0.9434628975265018,0.8227474150664698,2.090103397341211,2.3967684021543985,0.6666666666666666,1415,1335,4,2,677,557,6,2,1
TLS,,517,3776,64,542,537,32,20,1480,290.5,226.5,2159.0,1617.0,168.25,214.25262542148695,739.6666666666666,582.4227178108888,2.0,3.0,0.8632986627043091,0.9729607931500676,0.1516448850833709,0.13455303381194997,0.6666666666666666,673,581,4,2,4438,4318,6,2,1
QUIC,GoogleServices,1765,2132,111,27,1258,88,1258,791,636.3333333333334,798.7228694749025,1079.5,1052.5,326.1666666666667,439.5085955422892,547.75,505.17292831267196,2.0,2.0,0.9754726622381196,0.9853947968963943,0.8931994523048836,0.8842056507642427,1.5,1957,1909,6,3,2191,2159,4,2,0
TLS,,517,3489,1095,271,537,20,20,1480,806.0,289.0,1880.0,1609.0,423.0,413.73602695438547,646.6666666666666,619.6955345615744,2.0,3.0,0.9527186761229315,0.9690721649484536,0.43608247422680413,0.42872340425531913,0.6666666666666666,1692,1612,4,2,3880,3760,6,2,1
TLS,,632,254,603,71,652,100,20,274,617.5,14.5,162.5,91.5,328.75,233.84971135325355,74.16666666666667,93.0527031071938,2.0,3.0,0.9391634980988594,0.7303370786516854,2.955056179775281,3.8,0.6666666666666666,1315,1235,4,2,445,325,6,2,1
TLS,,623,5175,1121,0,643,20,1480,1480,872.0,249.0,5175.0,0.0,310.6666666666667,293.3471587650979,1313.75,169.7503681881132,3.0,4.0,0.9356223175965666,0.9847764034253093,0.35470980019029497,0.3370048309178744,1.5,1864,1744,6,2,5255,5175,4,1,1
TLS,,517,4554,643,0,537,20,20,1430,580.0,63.0,4554.0,0.0,252.0,253.5894319564599,930.8,577.2965962137661,2.5,5.0,0.9206349206349206,0.9785131070047272,0.2707348517404383,0.2547211242863417,1.0,1260,1160,5,2,4654,4554,5,1,1
TLS,,530,4562,126,0,550,20,20,1480,328.0,202.0,4562.0,0.0,151.2,205.2845829574155,932.4,673.1352315842635,2.5,5.0,0.8677248677248677,0.9785499785499786,0.16216216216216217,0.1437965804471723,1.0,756,656,5,2,4662,4562,5,1,1
TLS,,549,156,1775,0,569,71,20,176,1162.0,613.0,156.0,0.0,484.8,528.1073375744745,51.2,62.39999999999999,2.5,5.0,0.9587458745874587,0.609375,9.46875,14.897435897435898,1.0,2424,2324,5,2,256,156,5,1,1
TLS,Github,517,4269,566,0,537,20,20,1480,541.5,24.5,4269.0,0.0,290.75,239.87848486264875,731.5,712.4614024633194,2.0,6.0,0.9312123817712812,0.9726589200273411,0.26498063340168604,0.25368938861560086,0.6666666666666666,1163,1083,4,2,4389,4269,6,1,1
TLS,Outlook,236,4430,158,51,20,256,1480,1480,618.0,596.2348530570819,2240.5,2189.5,390.8,552.2312559064364,916.2,690.5112309007001,1.6666666666666667,2.5,0.9488229273285568,0.9781707050862257,0.4265444226151495,0.41374693148850705,1.0,1954,1854,5,3,4581,4481,5,2,1
TLS,Google,718,328,74,856,738,94,20,348,264.6666666666667,321.8999154326629,592.0,264.0,178.8,281.039072016686,261.6,331.28694510952283,1.6666666666666667,2.5,0.8881431767337807,0.9051987767584098,0.6834862385321101,0.6706081081081081,1.0,894,794,5,3,1308,1184,5,2,1
QUIC,Google,2524,2157,111,0,1258,87,1258,795,1317.5,1206.5,2157.0,0.0,535.0,568.3826176089483,439.4,501.4956031711544,2.5,5.0,0.9850467289719627,0.9817933545744196,1.217569412835685,1.2216040797403802,1.0,2675,2635,5,2,2197,2157,5,1,0
DNS,,86,173,55,142,94,63,181,150,70.4,17.590906741836818,155.4,19.210413842496994,78.4,17.590906741836818,163.4,19.210413842496994,1.0,1.0,0.8979591836734694,0.9510403916768666,0.47980416156670747,0.45302445302445304,1.0,392,352,5,5,817,777,5,5,0
TLS,AmazonAWS,517,234,579,217,537,84,20,254,548.0,31.0,225.5,8.5,294.0,243.0565777756282,95.16666666666667,88.70628813988078,2.0,3.0,0.9319727891156463,0.7898423817863398,2.0595446584938704,2.4301552106430155,0.6666666666666666,1176,1096,4,2,571,451,6,2,1
QUIC,Google,1330,2115,112,25,1258,88,787,1258,377.0,551.1592328900969,744.0,969.8291945835961,309.6,475.1440202717488,454.4,487.7419809694466,1.25,1.6666666666666667,0.9741602067183462,0.9823943661971831,0.6813380281690141,0.6756272401433692,1.0,1548,1508,5,4,2272,2232,5,3,0
QUIC,Cloudflare,1250,3146,678,562,1258,61,1208,1208,964.0,286.0,1854.0,1292.0,393.6,457.2931663604869,749.6,441.9690486900638,2.5,2.5,0.9796747967479674,0.9893276414087513,0.5250800426894343,0.5199568500539374,1.0,1968,1928,5,2,3748,3708,5,2,0
TLS,Twitter,517,2744,65,0,537,20,20,1380,291.0,226.0,2744.0,0.0,165.5,216.04686991484047,479.3333333333333,636.919321595932,2.0,6.0,0.879154078549849,0.9541029207232267,0.2301808066759388,0.21209912536443148,0.6666666666666666,662,582,4,2,2876,2744,6,1,1
TLS,,517,5458,93,258,537,20,20,1480,305.0,212.0,2858.0,2600.0,223.33333333333334,225.0219742356041,836.5714285714286,649.8269785418396,1.5,3.5,0.9104477611940298,0.9760928961748634,0.11441256830601093,0.10671798460461862,0.42857142857142855,670,610,3,2,5856,5716,7,2,1
TLS,,517,4468,93,274,537,20,20,1420,305.0,212.0,2371.0,2097.0,172.5,213.84164701947094,810.3333333333334,586.7019875730967,2.0,3.0,0.8840579710144928,0.9753187988482106,0.14191690662278897,0.12863770560944748,0.6666666666666666,690,610,4,2,4862,4742,6,2,1
TLS,,517,5580,158,120,537,20,1320,1320,337.5,179.5,2850.0,2730.0,245.0,216.31612669116157,834.2857142857143,569.5027189915563,1.5,3.5,0.9183673469387755,0.976027397260274,0.12585616438356165,0.11842105263157894,0.42857142857142855,735,675,3,2,5840,5700,7,2,1
TLS,Cloudflare,517,2137,559,521,537,20,20,1480,538.0,21.0,1329.0,808.0,289.0,202.84846560918325,463.0,529.7603231651083,2.0,3.0,0.9307958477508651,0.9568034557235421,0.41612670986321093,0.40481565086531224,0.6666666666666666,1156,1076,4,2,2778,2658,6,2,1
QUIC,GoogleServices,1827,2144,111,27,1258,86,1258,791,657.0,827.9275330607142,1085.5,1058.5,336.5,443.1654130607818,550.75,502.57555402148245,2.0,2.0,0.9762258543833581,0.9854743531547889,0.9164775306400363,0.9078765545831414,1.5,2019,1971,6,3,2203,2171,4,2,0
QUIC,Cloudflare,1250,2400,1764,586,1258,1258,1208,1208,1507.0,257.0,1493.0,907.0,610.8,537.1254602045968,605.2,526.7555030562091,2.5,2.5,0.9869024230517355,0.9867812293456708,1.0092531394580304,1.0093770931011385,1.0,3054,3014,5,2,3026,2986,5,2,0
QUIC,Cloudflare,1250,4367,595,536,1258,61,1208,1208,922.5,327.5,2451.5,1915.5,377.0,456.25738350190016,988.6,278.4612001697903,2.5,2.5,0.9787798408488063,0.9919077483309731,0.381347359902893,0.37630022435243726,1.0,1885,1845,5,2,4943,4903,5,2,0
QUIC,GoogleCloud,1250,3750,82,513,1258,49,1258,1258,509.0,525.9930291046325,2131.5,1618.5,262.5,445.5056116369355,1073.75,319.13036129456566,2.0,2.0,0.9695238095238096,0.9925494761350407,0.36670547147846333,0.35819845179451093,1.5,1575,1527,6,3,4295,4263,4,2,0
TLS,AmazonAWS,517,5357,629,0,537,20,20,1480,573.0,56.0,5357.0,0.0,306.5,227.95010418949144,912.8333333333334,654.015906194609,2.0,6.0,0.9347471451876019,0.9780901953624247,0.22384517071389448,0.21392570468545827,0.6666666666666666,1226,1146,4,2,5477,5357,6,1,1
TLS,AmazonAWS,517,5363,126,0,537,20,20,1480,321.5,195.5,5363.0,0.0,148.6,200.23745903301906,1092.6,567.2275028593024,2.5,5.0,0.8654104979811574,0.9816950393556654,0.1360058575874062,0.11989558083162409,1.0,743,643,5,2,5463,5363,5,1,1
TLS,Cloudflare,553,2119,1391,0,573,20,20,1480,972.0,419.0,2119.0,0.0,408.8,466.42615707097735,443.8,577.5549843954253,2.5,5.0,0.9510763209393346,0.9549346552501127,0.9211356466876972,0.9174138744690892,1.0,2044,1944,5,2,2219,2119,5,1,1
QUIC,Google,1985,3465,78,0,1258,86,1258,795,1031.5,953.5,3465.0,0.0,523.75,485.36706470464185,585.5,541.1508569705863,2.0,6.0,0.98472553699284,0.986336464560205,0.5963563905493879,0.5953823953823953,0.6666666666666666,2095,2063,4,2,3513,3465,6,1,0
QUIC,Google,2187,2147,78,0,1258,82,1258,785,1132.5,1054.5,2147.0,0.0,385.5,433.9680287763143,544.75,505.8351386568553,3.0,4.0,0.9792477302204928,0.9853143643873337,1.0614960991280404,1.054960409874243,1.5,2313,2265,6,2,2179,2147,4,1,0
TLS,AmazonAWS,517,3372,993,0,537,20,20,1480,755.0,238.0,3372.0,0.0,271.6666666666667,214.88498215453671,863.0,637.3593962592848,3.0,4.0,0.9263803680981595,0.9768250289687138,0.4721900347624565,0.44780545670225386,1.5,1630,1510,6,2,3452,3372,4,1,1
TLS,,517,2801,64,582,537,20,1480,1361,290.5,226.5,1691.5,1109.5,165.25,216.2144479446274,583.8333333333334,602.5903574476519,2.0,3.0,0.8789712556732224,0.9657436483014559,0.18869540393948045,0.17174105823233815,0.6666666666666666,661,581,4,2,3503,3383,6,2,1
QUIC,GoogleCloud,1250,3016,967,27,1258,49,1258,1258,1108.5,141.5,1521.5,1494.5,377.5,463.9779987599987,768.75,518.8985329522526,3.0,2.0,0.9788079470198675,0.9895934959349594,0.7365853658536585,0.7285573447255997,1.5,2265,2217,6,2,3075,3043,4,2,0
TLS,,517,2802,64,582,537,20,1480,1362,290.5,226.5,1692.0,1110.0,136.2,201.9271155640074,696.8,599.7550833465274,2.5,2.5,0.8531571218795888,0.9712973593570609,0.19546498277841562,0.1716903073286052,1.0,681,581,5,2,3484,3384,5,2,1
QUIC,GoogleServices,2146,2186,111,0,1258,86,1258,785,1128.5,1017.5,2186.0,0.0,459.4,495.1911146214157,445.2,494.7000707499444,2.5,5.0,0.9825859817152808,0.9820305480682839,1.031895777178796,1.0324794144556266,1.0,2297,2257,5,2,2226,2186,5,1,0
TLS,,1034,2801,64,558,537,537,1361,32,549.0,485.0,1679.5,1121.5,297.5,240.20460028900362,581.8333333333334,604.3959564906289,2.0,3.0,0.9226890756302522,0.9621884846748783,0.340876539673446,0.32688300089312294,0.6666666666666666,1190,1098,4,2,3491,3359,6,2,1
TLS,,613,254,80,62,633,100,20,274,479.0,287.15965361914385,158.0,96.0,259.5,268.66134196543175,99.0,104.1585330157832,2.0,2.0,0.9229287090558767,0.797979797979798,3.9318181818181817,4.5474683544303796,1.5,1557,1437,6,3,396,316,4,2,1
TLS,,517,3686,80,295,537,32,20,886,298.5,218.5,1990.5,1695.5,172.25,212.7867183355202,683.5,601.6349252938473,2.0,3.0,0.8664731494920174,0.9707388441843453,0.16800780297488419,0.14996232102486812,0.6666666666666666,689,597,4,2,4101,3981,6,2,1
QUIC,Google,1330,2121,706,117,1258,88,1258,798,1018.0,312.0,1119.0,1002.0,415.2,469.0430257449736,455.6,490.0043265115116,2.5,2.5,0.9807321772639692,0.9824407374890255,0.9113257243195786,0.9097408400357462,1.0,2076,2036,5,2,2278,2238,5,2,0
QUIC,Google,1329,2115,112,25,1258,87,1258,791,491.3333333333333,593.197175388495,744.0,969.8291945835961,302.8,478.04284326825774,454.4,488.8838716914274,1.6666666666666667,1.6666666666666667,0.9735799207397622,0.9823943661971831,0.6663732394366197,0.660394265232975,1.0,1514,1474,5,3,2272,2232,5,3,0
QUIC,YouTube,1329,2109,2366,0,1258,87,1258,79,1847.5,518.5,2109.0,0.0,535.8571428571429,551.8362667550243,711.0,485.06288252143145,3.5,3.0,0.9850706478272461,0.9887482419127989,1.7585560243788092,1.7520151730678046,2.3333333333333335,3751,3695,7,2,2133,2109,3,1,0
TLS,,581,238,64,333,601,84,20,258,215.33333333333334,259.8414046212719,203.33333333333334,122.50260768199544,181.5,243.5821216756271,123.66666666666667,108.86791181161794,1.3333333333333333,2.0,0.8898071625344353,0.8221024258760108,0.9784366576819407,1.0590163934426229,0.6666666666666666,726,646,4,3,742,610,6,3,1
QUIC,Google,1330,2113,648,146,1258,88,793,1258,989.0,341.0,1129.5,983.5,502.5,471.8630627629164,384.5,473.3260856252625,2.0,3.0,0.9840796019900497,0.9791937581274383,0.871261378413524,0.8756086764054891,0.6666666666666666,2010,1978,4,2,2307,2259,6,2,0
QUIC,Google,2198,2147,111,25,1258,88,786,1258,780.6666666666666,1002.7117676026791,1086.0,1061.0,476.4,497.7431466127886,442.4,496.8607853312636,1.6666666666666667,2.5,0.9832073887489504,0.9819168173598554,1.076853526220615,1.0782688766114181,1.0,2382,2342,5,3,2212,2172,5,2,0
TLS,Telegram,157,197,121,169,177,141,217,189,143.66666666666666,16.110727964792765,183.0,14.0,91.83333333333333,72.7310494600178,111.5,92.03396112305501,2.0,2.0,0.7822141560798548,0.820627802690583,1.2354260089686098,1.1775956284153006,1.5,551,431,6,3,446,366,4,2,1
TLS,Google,517,4919,156,0,537,20,20,1440,336.5,180.5,4919.0,0.0,188.25,204.09357535209188,839.8333333333334,626.9078658161997,2.0,6.0,0.8937583001328021,0.9761857511410994,0.1494344115896011,0.13681642610286643,0.6666666666666666,753,673,4,2,5039,4919,6,1,1
QUIC,Google,1837,2167,111,25,1258,85,795,1258,660.3333333333334,832.638109998709,1096.0,1071.0,404.2,459.79708568019436,446.4,496.62283475490733,1.6666666666666667,2.5,0.9802078179119248,0.982078853046595,0.9054659498207885,0.9037408759124088,1.0,2021,1981,5,3,2232,2192,5,2,0
TLS,Cybersec,232,3169,126,51,252,20,20,1480,319.3333333333333,203.12448290532473,1189.6666666666667,1404.8775351926192,259.5,223.75153630757487,614.8333333333334,622.7148669781022,1.3333333333333333,2.0,0.9229287090558767,0.9674708593114665,0.2813770669558146,0.26842252731857663,0.6666666666666666,1038,958,4,3,3689,3569,6,3,1
QUIC,Google,1327,2121,3174,0,1258,85,1258,796,2250.5,923.5,2121.0,0.0,651.0,549.9335024735783,715.0,479.85622846848617,3.5,3.0,0.9877112135176651,0.9888111888111888,2.1244755244755247,2.122112211221122,2.3333333333333335,4557,4501,7,2,2145,2121,3,1,0
TLS,,528,437,65,24,548,84,20,457,296.5,231.5,230.5,206.5,168.25,220.77632912067364,98.83333333333333,160.41655844152191,2.0,3.0,0.8811292719167905,0.7774030354131535,1.1349072512647556,1.2863340563991323,0.6666666666666666,673,593,4,2,593,461,6,2,1
QUIC,Google,1580,915,1250,1275,1258,86,794,87,1415.0,165.0,1095.0,180.0,715.5,545.9768767997414,373.0,481.15520711443344,2.0,3.0,0.9888190076869322,0.9785522788203753,1.2788203753351206,1.2922374429223744,0.6666666666666666,2862,2830,4,2,2238,2190,6,2,0
TLS,,517,152,2574,616,537,71,20,172,1545.5,1028.5,384.0,232.0,638.2,563.1878549826869,173.6,222.85654578674595,2.5,2.5,0.9686618614854278,0.8847926267281107,3.6762672811059907,4.024739583333333,1.0,3191,3091,5,2,868,768,5,2,1
QUIC,Google,1327,2107,112,25,1258,85,790,1258,376.25,549.8624259758071,741.3333333333334,966.0594644683571,309.0,475.425283299069,452.8,489.79644751672095,1.25,1.6666666666666667,0.9741100323624595,0.9823321554770318,0.6824204946996466,0.6767086330935251,1.0,1545,1505,5,4,2264,2224,5,3,0
TLS,AmazonAWS,517,234,579,208,537,84,20,254,548.0,31.0,221.0,13.0,239.2,209.0620960384737,108.4,90.38052887652296,2.5,2.5,0.9163879598662207,0.8154981549815498,2.206642066420664,2.479638009049774,1.0,1196,1096,5,2,542,442,5,2,1
TLS,,517,3317,93,51,537,20,20,1480,384.3333333333333,206.27705209795445,1684.0,1633.0,308.25,244.1489043596141,581.3333333333334,649.7229324018731,1.3333333333333333,3.0,0.935117599351176,0.9655963302752294,0.35349770642201833,0.3423396674584323,0.6666666666666666,1233,1153,4,3,3488,3368,6,2,1
